route,total_price,total_flight_time,total_flight_minutes,leg1_flight,leg1_airline,leg1_departure,leg1_arrival,leg1_price,leg1_duration,leg2_flight,leg2_airline,leg2_departure,leg2_arrival,leg2_price,leg2_duration,leg3_flight,leg3_airline,leg3_departure,leg3_arrival,leg3_price,leg3_duration
BNA → AUS → NYC → CHS,427,8h 1m,481,BNA→AUS,Southwest,5:00 AM,7:20 AM,$119,2 hr 20 min,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → AUS → NYC → CHS,427,8h 14m,494,BNA→AUS,Southwest,5:00 AM,7:20 AM,$119,2 hr 20 min,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → AUS → NYC → CHS,427,8h 12m,492,BNA→AUS,Southwest,5:00 AM,7:20 AM,$119,2 hr 20 min,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
AUS → ORD → NYC → CHS,427,7h 8m,428,AUS→ORD,United,7:00 AM,9:50 AM,$202,2 hr 50 min,ORD→EWR,Spirit,12:47 PM,3:54 PM,$99,2 hr 7 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
CHS → ORD → NYC → BNA,428,7h 25m,445,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,Spirit,2:09 PM,5:20 PM,$109,2 hr 11 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
AUS → ORD → NYC → CHS,428,7h 13m,433,AUS→ORD,United,8:45 AM,11:36 AM,$220,2 hr 51 min,ORD→EWR,Spirit,12:47 PM,3:54 PM,$99,2 hr 7 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
AUS → ORD → NYC → CHS,428,7h 25m,445,AUS→ORD,United,8:45 AM,11:36 AM,$220,2 hr 51 min,ORD→LGA,Spirit,2:09 PM,5:20 PM,$109,2 hr 11 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,432,6h 20m,380,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,432,6h 33m,393,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,432,6h 31m,391,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,432,6h 38m,398,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,432,6h 35m,395,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
BNA → ORD → NYC → CHS,432,6h 39m,399,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,432,6h 52m,412,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,432,6h 50m,410,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
AUS → ORD → NYC → CHS,432,7h 34m,454,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,American,11:54 AM,3:09 PM,$214,2 hr 15 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
CHS → ORD → NYC → BNA,433,7h 32m,452,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→LGA,Spirit,2:09 PM,5:20 PM,$109,2 hr 11 min,LGA→BNA,Delta,7:05 PM,8:46 PM,$129,2 hr 41 min
CHS → ORD → NYC → BNA,433,7h 34m,454,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→LGA,Spirit,2:09 PM,5:20 PM,$109,2 hr 11 min,LGA→BNA,American,8:49 PM,10:32 PM,$129,2 hr 43 min
ORD → NYC → BNA → CHS,433,6h 24m,384,ORD→EWR,United,6:00 AM,9:12 AM,$109,2 hr 12 min,LGA→BNA,American,3:40 PM,5:27 PM,$129,2 hr 47 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
BNA → ORD → NYC → CHS,434,6h 19m,379,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,7:00 AM,10:16 AM,$139,2 hr 16 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
BNA → ORD → NYC → CHS,434,6h 27m,387,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,United,7:00 AM,10:20 AM,$156,2 hr 20 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
BNA → ORD → NYC → CHS,434,6h 19m,379,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,Delta,7:05 AM,10:21 AM,$139,2 hr 16 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
AUS → ORD → NYC → CHS,436,7h 47m,467,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→JFK,American,11:22 AM,2:51 PM,$208,2 hr 29 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
AUS → ORD → NYC → CHS,436,7h 45m,465,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→JFK,American,11:22 AM,2:51 PM,$208,2 hr 29 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,437,6h 33m,393,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,7:00 AM,10:16 AM,$139,2 hr 16 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
BNA → ORD → NYC → CHS,437,6h 25m,385,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,United,7:00 AM,10:18 AM,$159,2 hr 18 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
BNA → ORD → NYC → CHS,437,6h 33m,393,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,Delta,7:05 AM,10:21 AM,$139,2 hr 16 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
BNA → AUS → NYC → CHS,437,8h 4m,484,BNA→AUS,Southwest,5:00 AM,7:20 AM,$119,2 hr 20 min,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
AUS → ORD → NYC → CHS,438,7h 42m,462,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→EWR,American,1:07 PM,4:30 PM,$220,2 hr 23 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
AUS → ORD → NYC → CHS,438,7h 17m,437,AUS→ORD,United,8:45 AM,11:36 AM,$220,2 hr 51 min,ORD→LGA,Spirit,2:09 PM,5:20 PM,$109,2 hr 11 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
AUS → ORD → NYC → CHS,439,7h 19m,439,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
BNA → ORD → NYC → CHS,442,6h 23m,383,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
BNA → ORD → NYC → CHS,442,6h 36m,396,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,442,6h 33m,393,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
BNA → ORD → NYC → CHS,442,6h 21m,381,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,442,6h 34m,394,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,442,6h 32m,392,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,442,6h 42m,402,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
BNA → ORD → NYC → CHS,442,6h 55m,415,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,442,6h 52m,412,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
AUS → ORD → NYC → CHS,442,7h 33m,453,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
AUS → ORD → NYC → CHS,442,7h 33m,453,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,American,11:54 AM,3:09 PM,$214,2 hr 15 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
AUS → ORD → NYC → CHS,442,7h 31m,451,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,American,11:54 AM,3:09 PM,$214,2 hr 15 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
AUS → ORD → NYC → CHS,443,7h 24m,444,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
ORD → AUS → BNA → CHS,443,6h 50m,410,ORD→AUS,American,7:10 AM,10:06 AM,$129,2 hr 56 min,AUS→BNA,Delta,3:11 PM,5:40 PM,$119,2 hr 29 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
AUS → ORD → NYC → CHS,445,7h 9m,429,AUS→ORD,United,8:45 AM,11:36 AM,$220,2 hr 51 min,ORD→EWR,Spirit,12:47 PM,3:54 PM,$99,2 hr 7 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
BNA → ORD → NYC → CHS,446,6h 41m,401,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,446,6h 38m,398,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
BNA → ORD → NYC → CHS,446,7h 0m,420,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,446,6h 57m,417,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
AUS → ORD → NYC → CHS,446,7h 38m,458,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
AUS → ORD → NYC → CHS,446,7h 37m,457,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→JFK,American,11:22 AM,2:51 PM,$208,2 hr 29 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
AUS → ORD → NYC → CHS,446,7h 40m,460,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→JFK,American,3:57 PM,7:29 PM,$208,2 hr 32 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
BNA → ORD → NYC → CHS,447,6h 26m,386,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,7:00 AM,10:16 AM,$139,2 hr 16 min,LGA→CHS,Delta,12:29 PM,2:47 PM,$139,2 hr 18 min
BNA → ORD → NYC → CHS,447,6h 26m,386,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,Delta,7:05 AM,10:21 AM,$139,2 hr 16 min,LGA→CHS,Delta,12:29 PM,2:47 PM,$139,2 hr 18 min
ORD → NYC → BNA → CHS,448,6h 19m,379,ORD→LGA,American,6:02 AM,9:14 AM,$99,2 hr 12 min,LGA→BNA,American,11:56 AM,1:38 PM,$154,2 hr 42 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
NYC → ORD → BNA → CHS,448,5h 42m,342,EWR→ORD,Spirit,10:08 AM,11:42 AM,$84,2 hr 34 min,ORD→BNA,American,12:41 PM,2:24 PM,$169,1 hr 43 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
NYC → ORD → BNA → CHS,448,5h 39m,339,EWR→ORD,Spirit,10:08 AM,11:42 AM,$84,2 hr 34 min,ORD→BNA,Southwest,2:40 PM,4:20 PM,$169,1 hr 40 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
NYC → ORD → BNA → CHS,448,5h 46m,346,EWR→ORD,Spirit,10:08 AM,11:42 AM,$84,2 hr 34 min,ORD→BNA,American,4:24 PM,6:11 PM,$169,1 hr 47 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
NYC → ORD → BNA → CHS,448,5h 46m,346,EWR→ORD,Spirit,10:08 AM,11:42 AM,$84,2 hr 34 min,ORD→BNA,American,5:06 PM,6:53 PM,$169,1 hr 47 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
AUS → ORD → NYC → CHS,448,7h 39m,459,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→EWR,American,1:07 PM,4:30 PM,$220,2 hr 23 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
ORD → NYC → BNA → CHS,449,6h 25m,385,ORD→LGA,United,6:00 AM,9:13 AM,$125,2 hr 13 min,LGA→BNA,American,3:40 PM,5:27 PM,$129,2 hr 47 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
BNA → ORD → NYC → CHS,451,6h 23m,383,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,United,7:00 AM,10:20 AM,$156,2 hr 20 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
BNA → ORD → NYC → CHS,452,6h 19m,379,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,452,6h 32m,392,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,452,6h 30m,390,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,452,6h 24m,384,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
BNA → ORD → NYC → CHS,452,6h 37m,397,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,452,6h 34m,394,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
BNA → ORD → NYC → CHS,452,6h 38m,398,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,452,6h 51m,411,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,452,6h 49m,409,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,452,6h 37m,397,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,452,6h 34m,394,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→LGA,American,10:02 AM,1:17 PM,$184,2 hr 15 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
AUS → ORD → NYC → CHS,452,7h 23m,443,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,American,11:54 AM,3:09 PM,$214,2 hr 15 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
CHS → ORD → NYC → BNA,453,7h 22m,442,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→EWR,Spirit,12:47 PM,3:54 PM,$99,2 hr 7 min,LGA→BNA,Delta,7:05 PM,8:46 PM,$129,2 hr 41 min
CHS → ORD → NYC → BNA,453,7h 24m,444,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→EWR,Spirit,12:47 PM,3:54 PM,$99,2 hr 7 min,LGA→BNA,American,8:49 PM,10:32 PM,$129,2 hr 43 min
CHS → ORD → NYC → BNA,453,7h 36m,456,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
BNA → ORD → NYC → CHS,453,6h 39m,399,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→JFK,JetBlue,8:31 AM,11:49 AM,$195,2 hr 18 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,453,6h 36m,396,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→JFK,JetBlue,8:31 AM,11:49 AM,$195,2 hr 18 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
BNA → ORD → NYC → CHS,453,6h 32m,392,BNA→ORD,American,9:06 AM,11:05 AM,$265,1 hr 59 min,ORD→EWR,Spirit,12:47 PM,3:54 PM,$99,2 hr 7 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
BNA → ORD → NYC → CHS,453,6h 31m,391,BNA→ORD,American,10:24 AM,12:22 PM,$265,1 hr 58 min,ORD→EWR,Spirit,12:47 PM,3:54 PM,$99,2 hr 7 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
CHS → ORD → NYC → AUS,453,8h 59m,539,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→LGA,American,8:55 AM,12:11 PM,$164,2 hr 16 min,EWR→AUS,Spirit,3:10 PM,6:13 PM,$94,4 hr 3 min
BNA → ORD → NYC → CHS,454,6h 21m,381,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,United,7:00 AM,10:18 AM,$159,2 hr 18 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
BNA → ORD → NYC → CHS,454,6h 37m,397,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,United,7:00 AM,10:20 AM,$156,2 hr 20 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
BNA → AUS → NYC → CHS,454,8h 0m,480,BNA→AUS,Southwest,5:00 AM,7:20 AM,$119,2 hr 20 min,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
BNA → ORD → NYC → CHS,456,6h 24m,384,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,456,6h 37m,397,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,456,6h 35m,395,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,456,6h 42m,402,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,456,6h 39m,399,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
BNA → ORD → NYC → CHS,456,6h 43m,403,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,456,6h 56m,416,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,456,6h 54m,414,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,456,6h 42m,402,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
BNA → ORD → NYC → CHS,456,6h 39m,399,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→EWR,American,10:10 AM,1:30 PM,$188,2 hr 20 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
BNA → ORD → NYC → CHS,457,6h 35m,395,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,United,7:00 AM,10:18 AM,$159,2 hr 18 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
BNA → AUS → NYC → CHS,457,8h 14m,494,BNA→AUS,Southwest,5:00 AM,7:20 AM,$119,2 hr 20 min,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
ORD → NYC → BNA → CHS,458,6h 19m,379,ORD→EWR,United,6:00 AM,9:12 AM,$109,2 hr 12 min,LGA→BNA,American,11:56 AM,1:38 PM,$154,2 hr 42 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
NYC → ORD → BNA → CHS,458,5h 46m,346,EWR→ORD,Spirit,10:08 AM,11:42 AM,$84,2 hr 34 min,ORD→BNA,United,3:37 PM,5:24 PM,$179,1 hr 47 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
AUS → ORD → NYC → CHS,458,7h 31m,451,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→EWR,American,1:07 PM,4:30 PM,$220,2 hr 23 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
